datetime_UTC,u,v
2023-04-20 16:10:00,0.1371,0.6681
2023-04-20 16:20:00,0.1119,0.622
2023-04-20 16:30:00,0.1135,0.6126
2023-04-20 16:40:00,0.1,0.5672
2023-04-20 16:50:00,0.0755,0.4993
2023-04-20 17:00:00,0.0572,0.4655
2023-04-20 17:10:00,0.0509,0.4149
2023-04-20 17:20:00,0.0511,0.3937
2023-04-20 17:30:00,0.0575,0.3402
2023-04-20 17:40:00,0.058,0.2852
2023-04-20 17:50:00,0.0495,0.241
2023-04-20 18:00:00,0.0303,0.1561
2023-04-20 18:10:00,0.0188,0.1043
2023-04-20 18:20:00,0.0137,0.0429
2023-04-20 18:30:00,-0.0018,-0.047
2023-04-20 18:40:00,-0.066,-0.1246
2023-04-20 18:50:00,-0.0826,-0.236
2023-04-20 19:00:00,-0.0476,-0.3568
2023-04-20 19:10:00,-0.069,-0.4305
2023-04-20 19:20:00,-0.0703,-0.5001
2023-04-20 19:30:00,-0.1051,-0.5358
2023-04-20 19:40:00,-0.1383,-0.5633
2023-04-20 19:50:00,-0.1587,-0.5921
2023-04-20 20:00:00,-0.1598,-0.6135
2023-04-20 20:10:00,-0.1819,-0.6344
2023-04-20 20:20:00,-0.2302,-0.6685
2023-04-20 20:30:00,-0.2752,-0.688
2023-04-20 20:40:00,-0.2436,-0.7157
2023-04-20 20:50:00,-0.2389,-0.7183
2023-04-20 21:00:00,-0.2405,-0.723
2023-04-20 21:10:00,-0.2191,-0.7256
2023-04-20 21:20:00,-0.2222,-0.709
2023-04-20 21:30:00,-0.2067,-0.7022
2023-04-20 21:40:00,-0.2048,-0.6913
2023-04-20 21:50:00,-0.1925,-0.6626
2023-04-20 22:00:00,-0.177,-0.6514
2023-04-20 22:10:00,-0.1686,-0.6039
2023-04-20 22:20:00,-0.1576,-0.5882
2023-04-20 22:30:00,-0.1374,-0.5635
2023-04-20 22:40:00,-0.1108,-0.5305
2023-04-20 22:50:00,-0.0958,-0.5274
2023-04-20 23:00:00,-0.1076,-0.4934
2023-04-20 23:10:00,-0.1004,-0.4643
2023-04-20 23:20:00,-0.0836,-0.4554
2023-04-20 23:30:00,-0.0792,-0.4359
2023-04-20 23:40:00,-0.0566,-0.403
2023-04-20 23:50:00,-0.0476,-0.372
2023-04-21 00:00:00,-0.0371,-0.347
2023-04-21 00:10:00,-0.0276,-0.3098
2023-04-21 00:20:00,-0.0151,-0.2786
2023-04-21 00:30:00,-0.015,-0.2325
2023-04-21 00:40:00,0.0061,-0.1929
2023-04-21 00:50:00,0.0103,-0.1396
2023-04-21 01:00:00,0.0111,-0.0823
2023-04-21 01:10:00,0.028,0.0009
2023-04-21 01:20:00,0.022,0.08
2023-04-21 01:30:00,0.0842,0.118
2023-04-21 01:40:00,0.1479,0.2235
2023-04-21 01:50:00,0.1877,0.3668
2023-04-21 02:00:00,0.2542,0.5258
2023-04-21 02:10:00,0.2937,0.6596
2023-04-21 02:20:00,0.2744,0.7791
2023-04-21 02:30:00,0.2897,0.8658
2023-04-21 02:40:00,0.2865,0.9257
2023-04-21 02:50:00,0.2796,0.9882
2023-04-21 03:00:00,0.2651,0.9963
2023-04-21 03:10:00,0.2177,0.9822
2023-04-21 03:20:00,0.1997,0.9727
2023-04-21 03:30:00,0.1553,0.9281
2023-04-21 03:40:00,0.103,0.8508
2023-04-21 03:50:00,0.1317,0.8408
2023-04-21 04:00:00,0.1473,0.7721
2023-04-21 04:10:00,0.1449,0.7185
2023-04-21 04:20:00,0.1083,0.7249
2023-04-21 04:30:00,0.0977,0.6618
2023-04-21 04:50:00,0.0993,0.6272
2023-04-21 05:00:00,0.0799,0.5987
2023-04-21 05:10:00,0.0762,0.5639
2023-04-21 05:20:00,0.0666,0.5198
2023-04-21 05:30:00,0.0527,0.4771
2023-04-21 05:40:00,0.0676,0.4368
2023-04-21 05:50:00,0.0553,0.4254
2023-04-21 06:00:00,0.0467,0.3701
2023-04-21 06:10:00,0.0265,0.3289
2023-04-21 06:20:00,0.006,0.2649
2023-04-21 06:30:00,-0.016,0.1984
2023-04-21 06:40:00,-0.0353,0.1334
2023-04-21 06:50:00,-0.0553,0.0645
2023-04-21 07:00:00,-0.0379,-0.0278
2023-04-21 07:10:00,-0.0969,-0.0983
2023-04-21 07:20:00,-0.1255,-0.1277
2023-04-21 07:30:00,-0.1383,-0.2154
2023-04-21 07:40:00,-0.0572,-0.3493
2023-04-21 07:50:00,-0.0355,-0.4516
2023-04-21 08:00:00,-0.0536,-0.5373
2023-04-21 08:10:00,-0.0947,-0.6046
2023-04-21 08:20:00,-0.1322,-0.6272
2023-04-21 08:30:00,-0.1451,-0.6233
2023-04-21 08:40:00,-0.1435,-0.6165
2023-04-21 08:50:00,-0.1927,-0.6948
2023-04-21 09:00:00,-0.2287,-0.708
2023-04-21 09:10:00,-0.2497,-0.7252
2023-04-21 09:20:00,-0.2119,-0.734
2023-04-21 09:40:00,-0.2044,-0.7372
2023-04-21 09:50:00,-0.2131,-0.7431
2023-04-21 10:00:00,-0.2174,-0.7387
2023-04-21 10:10:00,-0.2199,-0.7191
2023-04-21 10:20:00,-0.2041,-0.7071
2023-04-21 10:30:00,-0.1942,-0.7099
2023-04-21 10:40:00,-0.1973,-0.6925
2023-04-21 10:50:00,-0.1906,-0.6559
2023-04-21 11:00:00,-0.1728,-0.6318
2023-04-21 11:10:00,-0.1556,-0.6239
2023-04-21 11:20:00,-0.1443,-0.6153
2023-04-21 11:30:00,-0.1361,-0.609
2023-04-21 11:40:00,-0.1313,-0.5732
2023-04-21 11:50:00,-0.1153,-0.547
2023-04-21 12:00:00,-0.1151,-0.5194
2023-04-21 12:10:00,-0.1015,-0.4947
2023-04-21 12:20:00,-0.0867,-0.468
2023-04-21 12:30:00,-0.071,-0.4433
2023-04-21 12:40:00,-0.0645,-0.4069
2023-04-21 12:50:00,-0.0632,-0.3737
2023-04-21 13:00:00,-0.0439,-0.3291
2023-04-21 13:10:00,-0.0212,-0.2822
2023-04-21 13:20:00,-0.0136,-0.2436
2023-04-21 13:30:00,0.0121,-0.2157
2023-04-21 13:40:00,0.0205,-0.1405
2023-04-21 13:50:00,0.0461,-0.0592
2023-04-21 14:00:00,0.0424,0.0518
2023-04-21 14:10:00,0.097,0.131
2023-04-21 14:30:00,0.1627,0.234
2023-04-21 14:40:00,0.2154,0.3871
2023-04-21 14:50:00,0.2796,0.5657
2023-04-21 15:00:00,0.3059,0.7533
2023-04-21 15:10:00,0.3097,0.8557
2023-04-21 15:20:00,0.293,0.9467
2023-04-21 15:30:00,0.2741,0.9949
2023-04-21 15:40:00,0.2573,1.0242
2023-04-21 15:50:00,0.2382,1.0154
2023-04-21 16:00:00,0.2095,1.0115
2023-04-21 16:10:00,0.1917,0.9682
2023-04-21 16:20:00,0.1589,0.892
2023-04-21 16:30:00,0.1363,0.8512
2023-04-21 16:40:00,0.1085,0.8239
2023-04-21 16:50:00,0.1181,0.7629
2023-04-21 17:00:00,0.1241,0.7184
2023-04-21 17:10:00,0.1309,0.6795
2023-04-21 17:20:00,0.1136,0.6441
2023-04-21 17:30:00,0.0941,0.6078
2023-04-21 17:40:00,0.0885,0.5995
2023-04-21 17:50:00,0.083,0.5488
2023-04-21 18:00:00,0.0707,0.497
2023-04-21 18:10:00,0.0589,0.4663
2023-04-21 18:20:00,0.0612,0.4468
2023-04-21 18:30:00,0.0562,0.4102
2023-04-21 18:40:00,0.0348,0.3372
2023-04-21 18:50:00,0.0459,0.2965
2023-04-21 19:00:00,0.0137,0.2176
2023-04-21 19:20:00,0.0071,0.1628
2023-04-21 19:30:00,-0.0112,-0.2798
2023-04-21 19:40:00,-0.0295,-0.3829
2023-04-21 19:50:00,-0.044,-0.474
2023-04-21 20:00:00,-0.0648,-0.52
2023-04-21 20:10:00,-0.1111,-0.5662
2023-04-21 20:20:00,-0.1363,-0.6048
2023-04-21 20:30:00,-0.1542,-0.6232
2023-04-21 20:40:00,-0.1757,-0.6466
2023-04-21 20:50:00,-0.1847,-0.644
2023-04-21 21:00:00,-0.2032,-0.6605
2023-04-21 21:10:00,-0.2147,-0.6935
2023-04-21 21:20:00,-0.2174,-0.6895
2023-04-21 21:30:00,-0.1994,-0.6908
2023-04-21 21:40:00,-0.2177,-0.6947
2023-04-21 21:50:00,-0.2034,-0.7001
2023-04-21 22:00:00,-0.2046,-0.6862
2023-04-21 22:10:00,-0.2052,-0.6671
2023-04-21 22:20:00,-0.2012,-0.6621
2023-04-21 22:30:00,-0.1917,-0.6472
2023-04-21 22:40:00,-0.1564,-0.6515
2023-04-21 22:50:00,-0.1523,-0.6154
2023-04-21 23:00:00,-0.1449,-0.5853
2023-04-21 23:10:00,-0.1296,-0.5571
2023-04-21 23:20:00,-0.1159,-0.5141
2023-04-21 23:30:00,-0.1024,-0.4659
2023-04-21 23:40:00,-0.0822,-0.4149
2023-04-22 00:00:00,-0.0794,-0.4012
2023-04-22 00:10:00,-0.0697,-0.3797
2023-04-22 00:20:00,-0.0645,-0.3481
2023-04-22 00:30:00,-0.0503,-0.3363
2023-04-22 00:40:00,-0.042,-0.3192
2023-04-22 00:50:00,-0.0395,-0.2772
2023-04-22 01:00:00,-0.0341,-0.2426
2023-04-22 01:10:00,-0.0259,-0.1993
2023-04-22 01:20:00,0.0049,-0.1479
2023-04-22 01:30:00,0.0057,-0.0928
2023-04-22 01:40:00,0.0213,-0.0339
2023-04-22 01:50:00,0.0123,0.0577
2023-04-22 02:00:00,0.0506,0.1187
2023-04-22 02:10:00,0.0938,0.2242
2023-04-22 02:20:00,0.1379,0.3573
2023-04-22 02:30:00,0.2072,0.5052
2023-04-22 02:40:00,0.2709,0.6606
2023-04-22 02:50:00,0.2921,0.7854
2023-04-22 03:00:00,0.292,0.883
2023-04-22 03:10:00,0.2684,0.9612
2023-04-22 03:20:00,0.2509,0.9701
2023-04-22 03:30:00,0.2171,0.9792
2023-04-22 03:40:00,0.2023,0.9855
2023-04-22 03:50:00,0.1971,0.9773
2023-04-22 04:00:00,0.1571,0.9288
2023-04-22 04:10:00,0.1135,0.8737
2023-04-22 04:20:00,0.1381,0.8529
2023-04-22 04:30:00,0.1137,0.7889
2023-04-22 04:40:00,0.0936,0.731
2023-04-22 04:50:00,0.1102,0.6801
2023-04-22 05:00:00,0.1037,0.6548
2023-04-22 05:10:00,0.1015,0.6197
2023-04-22 05:20:00,0.0763,0.6123
2023-04-22 05:30:00,0.0759,0.5922
2023-04-22 05:40:00,0.0767,0.5386
2023-04-22 05:50:00,0.0423,0.5143
2023-04-22 06:00:00,0.0421,0.4721
2023-04-22 06:10:00,0.019,0.4186
2023-04-22 06:20:00,0.0418,0.4119
2023-04-22 06:30:00,0.0149,0.3407
2023-04-22 06:40:00,0.0057,0.2699
2023-04-22 06:50:00,0.014,0.2756
2023-04-22 07:00:00,0.0116,0.2147
2023-04-22 07:10:00,-0.0119,0.1013
2023-04-22 07:20:00,-0.0147,0.0633
2023-04-22 07:30:00,-0.0311,-0.0325
2023-04-22 07:40:00,-0.0946,-0.1059
2023-04-22 07:50:00,-0.1172,-0.1791
2023-04-22 08:00:00,-0.1147,-0.2729
2023-04-22 08:10:00,-0.1239,-0.3423
2023-04-22 08:20:00,-0.0513,-0.4803
2023-04-22 08:30:00,-0.0974,-0.5951
2023-04-22 08:40:00,-0.1409,-0.6253
2023-04-22 08:50:00,-0.1861,-0.6489
2023-04-22 09:00:00,-0.2123,-0.6817
2023-04-22 09:10:00,-0.239,-0.694
2023-04-22 09:20:00,-0.249,-0.7191
2023-04-22 09:30:00,-0.2488,-0.7308
2023-04-22 09:40:00,-0.2437,-0.7325
2023-04-22 09:50:00,-0.2461,-0.7528
2023-04-22 10:00:00,-0.2244,-0.7387
2023-04-22 10:10:00,-0.2238,-0.7367
2023-04-22 10:20:00,-0.2254,-0.7237
2023-04-22 10:30:00,-0.2324,-0.7194
2023-04-22 10:40:00,-0.2246,-0.6872
2023-04-22 10:50:00,-0.1968,-0.6519
2023-04-22 11:00:00,-0.1963,-0.6301
2023-04-22 11:10:00,-0.1767,-0.6286
2023-04-22 11:20:00,-0.1913,-0.5887
2023-04-22 11:30:00,-0.1688,-0.5737
2023-04-22 11:40:00,-0.1567,-0.5729
2023-04-22 11:50:00,-0.1502,-0.5726
2023-04-22 12:00:00,-0.1538,-0.5364
2023-04-22 12:10:00,-0.1485,-0.5213
2023-04-22 12:20:00,-0.1197,-0.5143
2023-04-22 12:30:00,-0.1104,-0.4979
2023-04-22 12:40:00,-0.104,-0.485
2023-04-22 12:50:00,-0.0981,-0.4576
2023-04-22 13:00:00,-0.0621,-0.4366
2023-04-22 13:10:00,-0.0281,-0.382
2023-04-22 13:20:00,-0.0106,-0.3358
2023-04-22 13:30:00,-0.022,-0.2932
2023-04-22 13:40:00,0.0068,-0.2419
2023-04-22 13:50:00,0.0134,-0.1785
2023-04-22 14:00:00,0.0421,-0.1016
2023-04-22 14:10:00,0.0485,-0.012
2023-04-22 14:20:00,0.0809,0.0817
2023-04-22 14:30:00,0.1233,0.187
2023-04-22 14:40:00,0.1796,0.3281
2023-04-22 14:50:00,0.228,0.5049
2023-04-22 15:00:00,0.2614,0.688
2023-04-22 15:10:00,0.2789,0.8241
2023-04-22 15:20:00,0.2697,0.8932
2023-04-22 15:30:00,0.2582,0.9568
2023-04-22 15:40:00,0.2448,0.9819
2023-04-22 15:50:00,0.2374,1.0043
2023-04-22 16:00:00,0.2108,1.0092
2023-04-22 16:10:00,0.1689,0.9389
2023-04-22 16:20:00,0.1616,0.8894
2023-04-22 16:30:00,0.1542,0.8572
2023-04-22 16:40:00,0.1589,0.7953
2023-04-22 16:50:00,0.138,0.7443
2023-04-22 17:00:00,0.1294,0.7194
2023-04-22 17:10:00,0.1117,0.6748
2023-04-22 17:20:00,0.1001,0.625
2023-04-22 17:30:00,0.0982,0.5929
2023-04-22 17:40:00,0.0794,0.5513
2023-04-22 17:50:00,0.0542,0.491
2023-04-22 18:00:00,0.056,0.4767
2023-04-22 18:10:00,0.0591,0.4491
2023-04-22 18:20:00,0.0432,0.4248
2023-04-22 18:30:00,0.0558,0.4294
2023-04-22 18:40:00,0.0456,0.3561
2023-04-22 18:50:00,0.0286,0.3147
2023-04-22 19:00:00,0.0208,0.2582
2023-04-22 19:10:00,0.0021,0.198
2023-04-22 19:20:00,-0.0094,0.1146
2023-04-22 19:30:00,-0.0166,0.0353
2023-04-22 19:40:00,-0.0373,-0.0143
2023-04-22 19:50:00,-0.0624,-0.0954
2023-04-22 20:00:00,-0.0725,-0.137
2023-04-22 20:10:00,-0.1095,-0.1745
2023-04-22 20:20:00,-0.0852,-0.2803
2023-04-22 20:30:00,-0.0389,-0.4272
2023-04-22 20:40:00,-0.0798,-0.5098
2023-04-22 20:50:00,-0.1037,-0.5595
2023-04-22 21:00:00,-0.1216,-0.6141
2023-04-22 21:10:00,-0.1945,-0.6401
2023-04-22 21:20:00,-0.24,-0.6629
2023-04-22 21:30:00,-0.269,-0.7044
2023-04-22 21:40:00,-0.2797,-0.7324
2023-04-22 21:50:00,-0.2533,-0.7398
2023-04-22 22:00:00,-0.2334,-0.7359
2023-04-22 22:10:00,-0.2497,-0.7463
2023-04-22 22:20:00,-0.2509,-0.7544
2023-04-22 22:30:00,-0.2723,-0.7522
2023-04-22 22:40:00,-0.2467,-0.7505
2023-04-22 22:50:00,-0.2282,-0.7239
2023-04-22 23:00:00,-0.1798,-0.7158
2023-04-22 23:10:00,-0.1722,-0.7012
2023-04-22 23:20:00,-0.1622,-0.6809
2023-04-22 23:30:00,-0.1667,-0.6737
2023-04-22 23:40:00,-0.1611,-0.6462
2023-04-22 23:50:00,-0.1344,-0.638
2023-04-23 00:00:00,-0.1137,-0.6196
2023-04-23 00:10:00,-0.1258,-0.5867
2023-04-23 00:20:00,-0.1119,-0.5405
2023-04-23 00:30:00,-0.0989,-0.486
2023-04-23 00:40:00,-0.0845,-0.4745
2023-04-23 00:50:00,-0.0758,-0.4436
2023-04-23 01:00:00,-0.071,-0.3987
2023-04-23 01:10:00,-0.0851,-0.3775
2023-04-23 01:20:00,-0.082,-0.3669
2023-04-23 01:30:00,-0.0639,-0.3319
2023-04-23 01:40:00,-0.0893,-0.2833
2023-04-23 01:50:00,-0.0841,-0.2312
2023-04-23 02:00:00,-0.0474,-0.1685
2023-04-23 02:10:00,-0.0224,-0.0954
2023-04-23 02:20:00,0.0227,-0.0079
2023-04-23 02:30:00,0.0178,0.0933
2023-04-23 02:40:00,0.049,0.1805
2023-04-23 02:50:00,0.0966,0.3082
2023-04-23 03:00:00,0.1586,0.4382
2023-04-23 03:10:00,0.2473,0.6
2023-04-23 03:20:00,0.2666,0.7447
2023-04-23 03:30:00,0.2729,0.8398
2023-04-23 03:40:00,0.2496,0.9187
2023-04-23 03:50:00,0.2175,0.9422
2023-04-23 04:00:00,0.2284,0.9664
2023-04-23 04:10:00,0.2203,0.9939
2023-04-23 04:20:00,0.1883,0.9689
2023-04-23 04:30:00,0.1683,0.9258
2023-04-23 04:40:00,0.1484,0.8867
2023-04-23 04:50:00,0.1435,0.8307
2023-04-23 05:00:00,0.1286,0.7855
2023-04-23 05:10:00,0.111,0.7609
2023-04-23 05:20:00,0.0896,0.6993
2023-04-23 05:30:00,0.0826,0.6538
2023-04-23 05:40:00,0.0939,0.6139
2023-04-23 05:50:00,0.0688,0.6132
2023-04-23 06:00:00,0.0671,0.5801
2023-04-23 06:10:00,0.062,0.5616
2023-04-23 06:20:00,0.0776,0.5384
2023-04-23 06:30:00,0.0551,0.4909
2023-04-23 06:40:00,0.0571,0.4716
2023-04-23 06:50:00,0.048,0.385
2023-04-23 07:00:00,-0.0048,0.342
2023-04-23 07:10:00,0.0229,0.2851
2023-04-23 07:20:00,0.0189,0.2453
2023-04-23 07:30:00,0.0159,0.2335
2023-04-23 07:40:00,0.001,0.19
2023-04-23 07:50:00,-0.005,0.0989
2023-04-23 08:00:00,-0.0346,0.0333
2023-04-23 08:10:00,-0.0522,-0.0593
2023-04-23 08:20:00,-0.0813,-0.0976
2023-04-23 08:30:00,-0.1905,-0.0671
2023-04-23 08:40:00,-0.1383,-0.1403
2023-04-23 08:50:00,-0.0744,-0.2896
2023-04-23 09:00:00,-0.0319,-0.4679
2023-04-23 09:10:00,-0.0724,-0.5351
2023-04-23 09:20:00,-0.1016,-0.5761
2023-04-23 09:30:00,-0.1269,-0.6181
2023-04-23 09:40:00,-0.192,-0.644
2023-04-23 09:50:00,-0.2137,-0.6697
2023-04-23 10:00:00,-0.2286,-0.6754
2023-04-23 10:10:00,-0.2302,-0.6801
2023-04-23 10:20:00,-0.2515,-0.7023
2023-04-23 10:30:00,-0.2427,-0.7213
2023-04-23 10:40:00,-0.244,-0.7208
2023-04-23 10:50:00,-0.2599,-0.7259
2023-04-23 11:00:00,-0.2884,-0.7247
2023-04-23 11:10:00,-0.2913,-0.7246
2023-04-23 11:20:00,-0.2519,-0.7234
2023-04-23 11:30:00,-0.232,-0.7016
2023-04-23 11:40:00,-0.1911,-0.6578
2023-04-23 11:50:00,-0.1613,-0.6328
2023-04-23 12:00:00,-0.1701,-0.6439
2023-04-23 12:10:00,-0.1818,-0.6178
2023-04-23 12:20:00,-0.1668,-0.5857
2023-04-23 12:30:00,-0.1657,-0.5558
2023-04-23 12:40:00,-0.1587,-0.5256
2023-04-23 12:50:00,-0.147,-0.5061
2023-04-23 13:00:00,-0.1345,-0.4816
2023-04-23 13:10:00,-0.1036,-0.4636
2023-04-23 13:20:00,-0.0911,-0.4437
2023-04-23 13:30:00,-0.0729,-0.4136
2023-04-23 13:40:00,-0.049,-0.3627
2023-04-23 13:50:00,-0.0363,-0.2958
2023-04-23 14:00:00,-0.0286,-0.2816
2023-04-23 14:10:00,-0.0203,-0.2371
2023-04-23 14:20:00,-0.0231,-0.1624
2023-04-23 14:30:00,-0.0028,-0.088
2023-04-23 14:40:00,0.0127,-0.04
2023-04-23 14:50:00,0.0391,0.0651
2023-04-23 15:00:00,0.0832,0.1641
2023-04-23 15:10:00,0.1023,0.3074
2023-04-23 15:20:00,0.1533,0.4528
2023-04-23 15:30:00,0.2148,0.5965
2023-04-23 15:40:00,0.2644,0.7466
2023-04-23 15:50:00,0.2684,0.8212
2023-04-23 16:00:00,0.2575,0.8864
2023-04-23 16:10:00,0.2309,0.9401
2023-04-23 16:20:00,0.2112,0.9447
2023-04-23 16:30:00,0.2035,0.9413
2023-04-23 16:40:00,0.1945,0.9227
2023-04-23 16:50:00,0.1655,0.8674
2023-04-23 17:00:00,0.1503,0.8437
2023-04-23 17:10:00,0.1136,0.7788
2023-04-23 17:20:00,0.1142,0.7291
2023-04-23 17:30:00,0.1152,0.7036
2023-04-23 17:40:00,0.1174,0.6728
2023-04-23 17:50:00,0.0882,0.6198
2023-04-23 18:00:00,0.1025,0.6125
2023-04-23 18:10:00,0.0678,0.5861
2023-04-23 18:20:00,0.0764,0.5235
2023-04-23 18:30:00,0.0588,0.5086
2023-04-23 18:40:00,0.0675,0.4863
2023-04-23 18:50:00,0.0559,0.4425
2023-04-23 19:00:00,0.0497,0.405
2023-04-23 19:10:00,0.0491,0.3536
2023-04-23 19:20:00,0.0523,0.3461
2023-04-23 19:30:00,0.0316,0.3003
2023-04-23 19:40:00,0.0267,0.2456
2023-04-23 19:50:00,0.0113,0.1706
2023-04-23 20:00:00,0.0129,0.1203
2023-04-23 20:10:00,0.0066,0.0627
2023-04-23 20:20:00,-0.0096,-0.0102
2023-04-23 20:30:00,-0.0315,-0.0779
2023-04-23 20:40:00,-0.1424,-0.0852
2023-04-23 20:50:00,-0.1228,-0.1678
2023-04-23 21:00:00,-0.0956,-0.2642
2023-04-23 21:10:00,-0.0492,-0.3738
2023-04-23 21:20:00,-0.0673,-0.4449
2023-04-23 21:30:00,-0.0755,-0.4993
2023-04-23 21:40:00,-0.0878,-0.548
2023-04-23 21:50:00,-0.0966,-0.577
2023-04-23 22:00:00,-0.1227,-0.5822
2023-04-23 22:10:00,-0.155,-0.5993
2023-04-23 22:20:00,-0.1628,-0.6251
2023-04-23 22:30:00,-0.1507,-0.6374
2023-04-23 22:40:00,-0.1853,-0.6636
2023-04-23 22:50:00,-0.2174,-0.6937
2023-04-23 23:00:00,-0.2121,-0.735
2023-04-23 23:10:00,-0.2048,-0.7485
2023-04-23 23:20:00,-0.2083,-0.7215
2023-04-23 23:30:00,-0.2014,-0.7214
2023-04-23 23:40:00,-0.1978,-0.7131
2023-04-23 23:50:00,-0.2004,-0.6988
2023-04-24 00:00:00,-0.1806,-0.6649
2023-04-24 00:10:00,-0.1554,-0.6425
2023-04-24 00:20:00,-0.131,-0.6438
2023-04-24 00:30:00,-0.1246,-0.6125
2023-04-24 00:40:00,-0.1084,-0.5576
2023-04-24 00:50:00,-0.096,-0.5446
2023-04-24 01:00:00,-0.1025,-0.5322
2023-04-24 01:10:00,-0.0944,-0.49
2023-04-24 01:20:00,-0.0802,-0.4458
2023-04-24 01:30:00,-0.0819,-0.4099
2023-04-24 01:40:00,-0.0497,-0.3727
2023-04-24 01:50:00,-0.0511,-0.3301
2023-04-24 02:00:00,-0.0109,-0.2968
2023-04-24 02:10:00,-0.0004,-0.249
2023-04-24 02:20:00,-0.0211,-0.1767
2023-04-24 02:30:00,0.0029,-0.117
2023-04-24 02:40:00,0.0534,-0.0079
2023-04-24 02:50:00,0.0645,0.0853
2023-04-24 03:00:00,0.0826,0.17
2023-04-24 03:10:00,0.1162,0.2777
2023-04-24 03:20:00,0.1584,0.4041
2023-04-24 03:30:00,0.2081,0.5478
2023-04-24 03:40:00,0.2132,0.6762
2023-04-24 03:50:00,0.234,0.7849
2023-04-24 04:00:00,0.2309,0.8616
2023-04-24 04:10:00,0.2364,0.948
2023-04-24 04:20:00,0.2297,0.9948
2023-04-24 04:30:00,0.1983,0.9924
2023-04-24 04:40:00,0.1595,0.974
2023-04-24 04:50:00,0.1626,0.9928
2023-04-24 05:00:00,0.1434,0.9482
2023-04-24 05:10:00,0.1256,0.9053
2023-04-24 05:20:00,0.1423,0.8887
2023-04-24 05:30:00,0.1393,0.8507
2023-04-24 05:40:00,0.1196,0.8001
2023-04-24 05:50:00,0.1106,0.7489
2023-04-24 06:00:00,0.1262,0.716
2023-04-24 06:10:00,0.0952,0.6864
2023-04-24 06:20:00,0.099,0.6626
2023-04-24 06:30:00,0.0812,0.652
2023-04-24 06:40:00,0.0717,0.5594
2023-04-24 06:50:00,0.0588,0.4935
2023-04-24 07:00:00,0.0461,0.4878
2023-04-24 07:10:00,0.0294,0.455
2023-04-24 07:20:00,0.0043,0.412
2023-04-24 07:30:00,-0.0044,0.357
2023-04-24 07:40:00,-0.0011,0.322
2023-04-24 07:50:00,-0.011,0.2748
2023-04-24 08:00:00,-0.0225,0.2219
2023-04-24 08:10:00,-0.0434,0.1457
2023-04-24 08:20:00,-0.0678,0.0561
2023-04-24 08:30:00,-0.0118,-0.0122
2023-04-24 08:40:00,-0.1489,-0.1228
2023-04-24 08:50:00,-0.2602,-0.1947
2023-04-24 09:00:00,-0.2593,-0.2639
2023-04-24 09:10:00,-0.2838,-0.3518
2023-04-24 09:20:00,-0.3573,-0.4155
2023-04-24 09:30:00,-0.3323,-0.4458
2023-04-24 09:40:00,-0.2431,-0.4631
2023-04-24 09:50:00,-0.1463,-0.5385
2023-04-24 10:00:00,-0.2444,-0.5872
2023-04-24 10:10:00,-0.2713,-0.6181
2023-04-24 10:20:00,-0.3066,-0.6515
2023-04-24 10:30:00,-0.2659,-0.682
2023-04-24 10:40:00,-0.2598,-0.71
2023-04-24 10:50:00,-0.2643,-0.7423
2023-04-24 11:00:00,-0.2516,-0.752
2023-04-24 11:10:00,-0.2498,-0.7337
2023-04-24 11:20:00,-0.2415,-0.7301
2023-04-24 11:30:00,-0.2731,-0.7423
2023-04-24 11:40:00,-0.3037,-0.7087
2023-04-24 11:50:00,-0.2628,-0.7142
2023-04-24 12:00:00,-0.2848,-0.7014
2023-04-24 12:10:00,-0.2567,-0.694
2023-04-24 12:20:00,-0.2406,-0.6574
2023-04-24 12:30:00,-0.1958,-0.6324
2023-04-24 12:40:00,-0.195,-0.6075
2023-04-24 12:50:00,-0.21,-0.5865
2023-04-24 13:00:00,-0.201,-0.5675
2023-04-24 13:10:00,-0.1331,-0.5337
2023-04-24 13:20:00,-0.1389,-0.4689
2023-04-24 13:30:00,-0.164,-0.4458
2023-04-24 13:40:00,-0.1541,-0.4377
2023-04-24 13:50:00,-0.1272,-0.4296
2023-04-24 14:00:00,-0.1315,-0.3884
2023-04-24 14:10:00,-0.1106,-0.3384
2023-04-24 14:20:00,-0.0776,-0.3022
2023-04-24 14:30:00,-0.0917,-0.2401
2023-04-24 14:40:00,-0.0579,-0.206
2023-04-24 14:50:00,-0.0653,-0.1667
2023-04-24 15:00:00,-0.0508,-0.138
2023-04-24 15:10:00,-0.0179,-0.0984
2023-04-24 15:20:00,-0.0035,-0.0439
2023-04-24 15:30:00,0.0277,0.0404
2023-04-24 15:40:00,0.0766,0.1393
2023-04-24 15:50:00,0.0906,0.2276
2023-04-24 16:00:00,0.1217,0.3239
2023-04-24 16:10:00,0.1505,0.4831
2023-04-24 16:20:00,0.1715,0.627
2023-04-24 16:30:00,0.1829,0.7335
2023-04-24 16:40:00,0.1774,0.7934
2023-04-24 16:50:00,0.1874,0.8383
2023-04-24 17:00:00,0.1867,0.8937
2023-04-24 17:10:00,0.165,0.9081
2023-04-24 17:20:00,0.1578,0.8861
2023-04-24 17:30:00,0.1449,0.8477
2023-04-24 17:40:00,0.1109,0.7892
2023-04-24 17:50:00,0.1129,0.7647
2023-04-24 18:00:00,0.1167,0.7449
2023-04-24 18:10:00,0.1018,0.7067
2023-04-24 18:20:00,0.0742,0.6417
